nh,clust,Source_of_item
6,4845,1.74980057982641e+100
6,4845,1
6,4845,3
6,4845,1.74980057982641e+100
7,4845,1
7,4845,1
8,4845,1.74980057982641e+100
10,4845,1.74980057982641e+100
11,4845,1
11,4845,1.74980057982641e+100
13,4845,1
13,4845,1.74980057982641e+100
13,4845,1
14,4845,1
15,4845,3
15,4845,1.74980057982641e+100
16,4845,1.74980057982641e+100
16,4845,1
17,4845,3
17,4845,1.74980057982641e+100
18,4845,1.74980057982641e+100
19,4845,3
19,4845,1.74980057982641e+100
20,4845,1
20,4845,1.74980057982641e+100
20,4845,1
20,4845,3
20,4845,1.74980057982641e+100
20,4845,1.74980057982641e+100
23,4845,1
23,4845,1.74980057982641e+100
23,4845,1.74980057982641e+100
25,4845,1.74980057982641e+100
1,4849,1
2,4849,1
4,4849,1.74980057982641e+100
6,4849,1.74980057982641e+100
7,4849,1
7,4849,1.74980057982641e+100
8,4849,1
8,4849,1.74980057982641e+100
10,4849,1.74980057982641e+100
11,4849,1.74980057982641e+100
12,4849,1.74980057982641e+100
13,4849,1
13,4849,1.74980057982641e+100
14,4849,1.74980057982641e+100
15,4849,1
15,4849,1.74980057982641e+100
16,4849,1
16,4849,1.74980057982641e+100
17,4849,1
17,4849,1.74980057982641e+100
18,4849,1.74980057982641e+100
19,4849,1.74980057982641e+100
1,4852,1
1,4852,1.74980057982641e+100
1,4852,1.74980057982641e+100
1,4852,3
2,4852,1.74980057982641e+100
3,4852,1
3,4852,1.74980057982641e+100
3,4852,1.74980057982641e+100
3,4852,1.74980057982641e+100
4,4852,1
4,4852,1.74980057982641e+100
5,4852,1.74980057982641e+100
6,4852,1
6,4852,1.74980057982641e+100
6,4852,1.74980057982641e+100
6,4852,1.74980057982641e+100
7,4852,1
7,4852,1.74980057982641e+100
7,4852,1.74980057982641e+100
7,4852,1.74980057982641e+100
8,4852,1.74980057982641e+100
9,4852,1.74980057982641e+100
9,4852,1.74980057982641e+100
9,4852,1.74980057982641e+100
10,4852,1
10,4852,1
10,4852,1.74980057982641e+100
10,4852,1.74980057982641e+100
10,4852,1.74980057982641e+100
11,4852,1
11,4852,1
11,4852,1.74980057982641e+100
11,4852,1.74980057982641e+100
11,4852,1.74980057982641e+100
12,4852,1.74980057982641e+100
12,4852,1.74980057982641e+100
12,4852,1.74980057982641e+100
13,4852,1
14,4852,1
14,4852,1
14,4852,1.74980057982641e+100
14,4852,1.74980057982641e+100
14,4852,1.74980057982641e+100
14,4852,1.74980057982641e+100
15,4852,1
15,4852,1.74980057982641e+100
15,4852,1.74980057982641e+100
16,4852,1
16,4852,1.74980057982641e+100
16,4852,1.74980057982641e+100
17,4852,1
17,4852,1.74980057982641e+100
18,4852,1
18,4852,1.74980057982641e+100
18,4852,1.74980057982641e+100
18,4852,1.74980057982641e+100
19,4852,1
19,4852,1.74980057982641e+100
19,4852,1.74980057982641e+100
19,4852,1.74980057982641e+100
20,4852,1
20,4852,1.74980057982641e+100
20,4852,1.74980057982641e+100
1,4855,1
1,4855,1
1,4855,1.74980057982641e+100
1,4855,3
1,4855,1.74980057982641e+100
2,4855,1
2,4855,1
2,4855,1
2,4855,1.74980057982641e+100
2,4855,3
2,4855,1.74980057982641e+100
2,4855,1.74980057982641e+100
3,4855,1
3,4855,1.74980057982641e+100
3,4855,1
3,4855,1.74980057982641e+100
3,4855,1.74980057982641e+100
3,4855,1.74980057982641e+100
3,4855,1.74980057982641e+100
3,4855,1.74980057982641e+100
4,4855,1
4,4855,1.74980057982641e+100
4,4855,1
4,4855,1.74980057982641e+100
4,4855,1.74980057982641e+100
4,4855,3
4,4855,1.74980057982641e+100
4,4855,1.74980057982641e+100
5,4855,3
5,4855,1
5,4855,1.74980057982641e+100
5,4855,1.74980057982641e+100
5,4855,1.74980057982641e+100
5,4855,3
6,4855,1
6,4855,1.74980057982641e+100
6,4855,1.74980057982641e+100
6,4855,1.74980057982641e+100
6,4855,3
6,4855,1.74980057982641e+100
6,4855,1.74980057982641e+100
7,4855,1
7,4855,1
7,4855,1
7,4855,1.74980057982641e+100
7,4855,1.74980057982641e+100
7,4855,1.74980057982641e+100
7,4855,1
7,4855,1.74980057982641e+100
8,4855,4
8,4855,1
8,4855,1
8,4855,1.74980057982641e+100
8,4855,1.74980057982641e+100
8,4855,1.74980057982641e+100
8,4855,3
8,4855,1.74980057982641e+100
8,4855,1.74980057982641e+100
9,4855,1
9,4855,1
9,4855,1.74980057982641e+100
9,4855,1.74980057982641e+100
10,4855,3
10,4855,1.74980057982641e+100
10,4855,1
10,4855,1.74980057982641e+100
10,4855,1.74980057982641e+100
10,4855,1.74980057982641e+100
11,4855,1
11,4855,1
11,4855,1
11,4855,1.74980057982641e+100
12,4855,3
12,4855,1
12,4855,1
12,4855,1.74980057982641e+100
12,4855,1.74980057982641e+100
12,4855,1.74980057982641e+100
13,4855,1
13,4855,1
13,4855,1
13,4855,1.74980057982641e+100
13,4855,1.74980057982641e+100
13,4855,1.74980057982641e+100
14,4855,3
14,4855,1
14,4855,1
14,4855,1.74980057982641e+100
14,4855,1.74980057982641e+100
15,4855,3
15,4855,1.74980057982641e+100
15,4855,1
15,4855,1.74980057982641e+100
15,4855,1.74980057982641e+100
15,4855,1.74980057982641e+100
15,4855,1.74980057982641e+100
16,4855,3
16,4855,1
16,4855,1.74980057982641e+100
16,4855,1.74980057982641e+100
16,4855,1.74980057982641e+100
17,4855,1
17,4855,1.74980057982641e+100
17,4855,1.74980057982641e+100
18,4855,1
18,4855,1.74980057982641e+100
18,4855,1
18,4855,1.74980057982641e+100
18,4855,1.74980057982641e+100
18,4855,1.74980057982641e+100
18,4855,1.74980057982641e+100
19,4855,3
19,4855,1
19,4855,1
19,4855,1.74980057982641e+100
19,4855,1.74980057982641e+100
20,4855,3
20,4855,1.74980057982641e+100
20,4855,1
20,4855,1.74980057982641e+100
20,4855,1.74980057982641e+100
20,4855,1.74980057982641e+100
1,4859,1
1,4859,1
1,4859,1.74980057982641e+100
1,4859,3
2,4859,1
2,4859,1.74980057982641e+100
2,4859,1.74980057982641e+100
3,4859,1
3,4859,1
3,4859,1.74980057982641e+100
3,4859,1.74980057982641e+100
3,4859,3
4,4859,1.74980057982641e+100
5,4859,1
5,4859,1.74980057982641e+100
5,4859,1.74980057982641e+100
6,4859,1.74980057982641e+100
7,4859,1
7,4859,1.74980057982641e+100
8,4859,1
8,4859,1.74980057982641e+100
9,4859,1
9,4859,3
10,4859,1
10,4859,1.74980057982641e+100
10,4859,1.74980057982641e+100
11,4859,1
11,4859,1.74980057982641e+100
11,4859,3
12,4859,1
12,4859,1.74980057982641e+100
13,4859,1.74980057982641e+100
14,4859,3
14,4859,1
14,4859,1.74980057982641e+100
15,4859,3
15,4859,1
15,4859,1.74980057982641e+100
15,4859,1.74980057982641e+100
15,4859,1.74980057982641e+100
15,4859,3
16,4859,2
16,4859,1.74980057982641e+100
17,4859,1
17,4859,1.74980057982641e+100
17,4859,1.74980057982641e+100
18,4859,1
18,4859,1.74980057982641e+100
19,4859,1.74980057982641e+100
20,4859,3
20,4859,1
20,4859,1.74980057982641e+100
20,4859,1.74980057982641e+100
20,4859,1.74980057982641e+100
20,4859,3
1,4862,1
1,4862,1.74980057982641e+100
2,4862,1.74980057982641e+100
2,4862,3
3,4862,1
3,4862,1.74980057982641e+100
4,4862,1
4,4862,1
4,4862,1.74980057982641e+100
4,4862,3
5,4862,1.74980057982641e+100
7,4862,1
7,4862,1.74980057982641e+100
7,4862,1.74980057982641e+100
7,4862,1.74980057982641e+100
8,4862,1
8,4862,1.74980057982641e+100
10,4862,1
10,4862,1
10,4862,1.74980057982641e+100
11,4862,1.74980057982641e+100
11,4862,1.74980057982641e+100
11,4862,3
12,4862,1
12,4862,1.74980057982641e+100
12,4862,1.74980057982641e+100
12,4862,1.74980057982641e+100
12,4862,1.74980057982641e+100
12,4862,3
13,4862,1
13,4862,1
14,4862,1.74980057982641e+100
15,4862,1.74980057982641e+100
15,4862,3
18,4862,1.74980057982641e+100
19,4862,1
19,4862,1.74980057982641e+100
19,4862,3
20,4862,1
20,4862,1.74980057982641e+100
1,4865,1
1,4865,1.74980057982641e+100
1,4865,1.74980057982641e+100
2,4865,1
2,4865,1.74980057982641e+100
2,4865,1.74980057982641e+100
3,4865,1
3,4865,1.74980057982641e+100
3,4865,1.74980057982641e+100
4,4865,1
4,4865,1.74980057982641e+100
4,4865,1.74980057982641e+100
4,4865,3
5,4865,1
5,4865,1.74980057982641e+100
5,4865,1.74980057982641e+100
6,4865,1
6,4865,1.74980057982641e+100
6,4865,1.74980057982641e+100
6,4865,3
7,4865,1
7,4865,1.74980057982641e+100
8,4865,1.74980057982641e+100
8,4865,1.74980057982641e+100
9,4865,1
9,4865,1.74980057982641e+100
9,4865,1.74980057982641e+100
10,4865,1
10,4865,1
10,4865,1.74980057982641e+100
10,4865,1.74980057982641e+100
10,4865,1
11,4865,1
11,4865,1
11,4865,1.74980057982641e+100
11,4865,1.74980057982641e+100
12,4865,1
12,4865,1.74980057982641e+100
12,4865,1.74980057982641e+100
12,4865,1
13,4865,1
13,4865,1.74980057982641e+100
13,4865,1.74980057982641e+100
13,4865,1
14,4865,1
14,4865,1
14,4865,1.74980057982641e+100
14,4865,1.74980057982641e+100
14,4865,1
15,4865,1
15,4865,1.74980057982641e+100
15,4865,1.74980057982641e+100
15,4865,3
16,4865,1
16,4865,1.74980057982641e+100
16,4865,1.74980057982641e+100
17,4865,1
17,4865,1
17,4865,1.74980057982641e+100
17,4865,1.74980057982641e+100
17,4865,3
18,4865,1
18,4865,1
18,4865,1.74980057982641e+100
18,4865,1.74980057982641e+100
18,4865,3
19,4865,1
19,4865,1.74980057982641e+100
19,4865,1.74980057982641e+100
19,4865,3
20,4865,1
20,4865,1
20,4865,1.74980057982641e+100
20,4865,1.74980057982641e+100
20,4865,3
1,4869,1
1,4869,1
1,4869,1
1,4869,1.74980057982641e+100
1,4869,1
1,4869,1.74980057982641e+100
1,4869,3
1,4869,1.74980057982641e+100
1,4869,1.74980057982641e+100
1,4869,1.74980057982641e+100
2,4869,1
2,4869,1
2,4869,1.74980057982641e+100
2,4869,1.74980057982641e+100
2,4869,1.74980057982641e+100
2,4869,1
2,4869,3
2,4869,1.74980057982641e+100
3,4869,3
3,4869,1
3,4869,1.74980057982641e+100
3,4869,1
3,4869,1.74980057982641e+100
3,4869,3
3,4869,1.74980057982641e+100
3,4869,1.74980057982641e+100
4,4869,1
4,4869,1
4,4869,1.74980057982641e+100
4,4869,3
4,4869,1.74980057982641e+100
4,4869,1.74980057982641e+100
4,4869,1.74980057982641e+100
5,4869,1
5,4869,1
5,4869,1
5,4869,1.74980057982641e+100
5,4869,3
5,4869,1.74980057982641e+100
5,4869,1.74980057982641e+100
6,4869,1
6,4869,1
6,4869,1.74980057982641e+100
6,4869,3
6,4869,1.74980057982641e+100
7,4869,1
7,4869,1
7,4869,1.74980057982641e+100
7,4869,1
7,4869,1.74980057982641e+100
7,4869,1
7,4869,1.74980057982641e+100
7,4869,1.74980057982641e+100
8,4869,1
8,4869,1
8,4869,1.74980057982641e+100
8,4869,1.74980057982641e+100
8,4869,1.74980057982641e+100
8,4869,3
8,4869,1.74980057982641e+100
8,4869,1.74980057982641e+100
9,4869,1
9,4869,1
9,4869,1.74980057982641e+100
9,4869,1.74980057982641e+100
9,4869,3
9,4869,1.74980057982641e+100
9,4869,1.74980057982641e+100
9,4869,1.74980057982641e+100
10,4869,1
10,4869,1
10,4869,1
10,4869,1.74980057982641e+100
10,4869,1
10,4869,1.74980057982641e+100
10,4869,1.74980057982641e+100
11,4869,1
11,4869,1
11,4869,1.74980057982641e+100
11,4869,1
11,4869,1.74980057982641e+100
11,4869,1.74980057982641e+100
11,4869,1.74980057982641e+100
12,4869,1
12,4869,1
12,4869,1.74980057982641e+100
12,4869,1
12,4869,1.74980057982641e+100
12,4869,1.74980057982641e+100
12,4869,1.74980057982641e+100
12,4869,1
12,4869,3
12,4869,1.74980057982641e+100
13,4869,1
13,4869,1
13,4869,1
13,4869,1.74980057982641e+100
13,4869,3
13,4869,1.74980057982641e+100
13,4869,1.74980057982641e+100
13,4869,1.74980057982641e+100
14,4869,1
14,4869,1
14,4869,1
14,4869,1.74980057982641e+100
14,4869,1.74980057982641e+100
14,4869,3
14,4869,1.74980057982641e+100
14,4869,1.74980057982641e+100
14,4869,1.74980057982641e+100
15,4869,1
15,4869,1
15,4869,1
15,4869,1.74980057982641e+100
15,4869,1.74980057982641e+100
15,4869,3
15,4869,1.74980057982641e+100
15,4869,1.74980057982641e+100
16,4869,1
16,4869,1
16,4869,1
16,4869,1
16,4869,1.74980057982641e+100
16,4869,1.74980057982641e+100
17,4869,1
17,4869,1
17,4869,1.74980057982641e+100
17,4869,1.74980057982641e+100
17,4869,1.74980057982641e+100
17,4869,1.74980057982641e+100
17,4869,1.74980057982641e+100
18,4869,1.74980057982641e+100
18,4869,1.74980057982641e+100
18,4869,1.74980057982641e+100
18,4869,1.74980057982641e+100
19,4869,1
19,4869,1
19,4869,1
19,4869,1.74980057982641e+100
19,4869,1.74980057982641e+100
19,4869,1.74980057982641e+100
19,4869,1
19,4869,3
19,4869,1.74980057982641e+100
19,4869,1.74980057982641e+100
20,4869,1
20,4869,1
20,4869,1
20,4869,1.74980057982641e+100
20,4869,1.74980057982641e+100
20,4869,1
20,4869,1.74980057982641e+100
20,4869,1.74980057982641e+100
1,4872,3
3,4872,1.74980057982641e+100
4,4872,1.74980057982641e+100
4,4872,3
6,4872,3
8,4872,5
11,4872,5
15,4872,3
1,4875,4
1,4875,1.74980057982641e+100
1,4875,1.74980057982641e+100
1,4875,3
2,4875,4
2,4875,4
2,4875,1.74980057982641e+100
2,4875,1.74980057982641e+100
3,4875,1.74980057982641e+100
5,4875,1.74980057982641e+100
6,4875,5
6,4875,1.74980057982641e+100
7,4875,1.74980057982641e+100
9,4875,1.74980057982641e+100
10,4875,1.74980057982641e+100
10,4875,1.74980057982641e+100
11,4875,3
11,4875,1
11,4875,1.74980057982641e+100
11,4875,1
11,4875,3
11,4875,1.74980057982641e+100
12,4875,1.74980057982641e+100
13,4875,4
13,4875,3
13,4875,1.74980057982641e+100
13,4875,3
13,4875,1.74980057982641e+100
14,4875,5
14,4875,3
14,4875,1.74980057982641e+100
14,4875,1.74980057982641e+100
15,4875,3
15,4875,1.74980057982641e+100
16,4875,5
16,4875,1.74980057982641e+100
17,4875,1
17,4875,1.74980057982641e+100
18,4875,1.74980057982641e+100
18,4875,1.74980057982641e+100
19,4875,5
19,4875,1.74980057982641e+100
19,4875,3
20,4875,1
20,4875,1
20,4875,1.74980057982641e+100
1,4879,3
1,4879,3
1,4879,3
2,4879,1
2,4879,1.74980057982641e+100
2,4879,3
2,4879,3
3,4879,3
3,4879,1
4,4879,1
4,4879,1.74980057982641e+100
6,4879,1
7,4879,1
7,4879,1.74980057982641e+100
7,4879,1.74980057982641e+100
9,4879,1.74980057982641e+100
10,4879,1
10,4879,1.74980057982641e+100
10,4879,3
11,4879,1
12,4879,1
14,4879,1
14,4879,1.74980057982641e+100
16,4879,1.74980057982641e+100
17,4879,1.74980057982641e+100
17,4879,1.74980057982641e+100
20,4879,1
2,4882,1.74980057982641e+100
2,4882,1.74980057982641e+100
3,4882,1.74980057982641e+100
3,4882,1.74980057982641e+100
4,4882,1.74980057982641e+100
6,4882,1.74980057982641e+100
7,4882,4
7,4882,1.74980057982641e+100
7,4882,1.74980057982641e+100
7,4882,1
9,4882,1.74980057982641e+100
9,4882,3
9,4882,1.74980057982641e+100
10,4882,1.74980057982641e+100
11,4882,1.74980057982641e+100
11,4882,1.74980057982641e+100
13,4882,1.74980057982641e+100
14,4882,1.74980057982641e+100
15,4882,1.74980057982641e+100
16,4882,1.74980057982641e+100
17,4882,1
17,4882,1.74980057982641e+100
17,4882,1
17,4882,3
17,4882,1.74980057982641e+100
18,4882,1.74980057982641e+100
18,4882,1.74980057982641e+100
18,4882,1.74980057982641e+100
21,4882,3
21,4882,1
21,4882,1.74980057982641e+100
21,4882,1
21,4882,1.74980057982641e+100
21,4882,1.74980057982641e+100
1,4885,1
1,4885,1.74980057982641e+100
1,4885,1.74980057982641e+100
1,4885,3
2,4885,1
2,4885,1.74980057982641e+100
2,4885,1
2,4885,1.74980057982641e+100
3,4885,1.74980057982641e+100
3,4885,1.74980057982641e+100
4,4885,1
4,4885,1
4,4885,1.74980057982641e+100
5,4885,1
5,4885,1.74980057982641e+100
6,4885,1
6,4885,1.74980057982641e+100
6,4885,1
6,4885,1.74980057982641e+100
7,4885,1
7,4885,1
7,4885,1.74980057982641e+100
8,4885,1
8,4885,1.74980057982641e+100
8,4885,1
8,4885,1.74980057982641e+100
9,4885,1
9,4885,1.74980057982641e+100
9,4885,1.74980057982641e+100
9,4885,3
10,4885,1
10,4885,1
11,4885,1
11,4885,1.74980057982641e+100
11,4885,1
11,4885,1.74980057982641e+100
12,4885,1.74980057982641e+100
12,4885,1.74980057982641e+100
13,4885,1
13,4885,1.74980057982641e+100
13,4885,1.74980057982641e+100
13,4885,1
14,4885,1
14,4885,1.74980057982641e+100
15,4885,1
15,4885,1.74980057982641e+100
15,4885,1.74980057982641e+100
16,4885,1
16,4885,1.74980057982641e+100
16,4885,1.74980057982641e+100
17,4885,1.74980057982641e+100
18,4885,1.74980057982641e+100
18,4885,1
19,4885,1
19,4885,1.74980057982641e+100
20,4885,1
20,4885,1.74980057982641e+100
1,4889,1
1,4889,1.74980057982641e+100
1,4889,1
1,4889,1.74980057982641e+100
2,4889,1.74980057982641e+100
2,4889,1.74980057982641e+100
2,4889,1.74980057982641e+100
3,4889,1.74980057982641e+100
3,4889,1.74980057982641e+100
4,4889,1
4,4889,1.74980057982641e+100
5,4889,1
5,4889,1.74980057982641e+100
6,4889,1.74980057982641e+100
6,4889,1.74980057982641e+100
7,4889,1.74980057982641e+100
7,4889,1.74980057982641e+100
8,4889,1.74980057982641e+100
8,4889,1.74980057982641e+100
9,4889,1
9,4889,1
9,4889,1.74980057982641e+100
9,4889,1
9,4889,1.74980057982641e+100
10,4889,1
10,4889,1
10,4889,1.74980057982641e+100
10,4889,1.74980057982641e+100
11,4889,1
11,4889,1
11,4889,1.74980057982641e+100
12,4889,1
12,4889,1.74980057982641e+100
12,4889,1.74980057982641e+100
13,4889,1.74980057982641e+100
13,4889,1.74980057982641e+100
14,4889,1
14,4889,1.74980057982641e+100
14,4889,1
14,4889,1.74980057982641e+100
15,4889,1
15,4889,1
15,4889,1.74980057982641e+100
16,4889,1
16,4889,1.74980057982641e+100
17,4889,1
17,4889,1.74980057982641e+100
18,4889,1.74980057982641e+100
18,4889,1.74980057982641e+100
19,4889,1
19,4889,1
19,4889,1.74980057982641e+100
20,4889,1
20,4889,1
20,4889,1.74980057982641e+100
20,4889,1.74980057982641e+100
20,4889,1
1,4892,1
1,4892,1
1,4892,1.74980057982641e+100
2,4892,1
2,4892,1
2,4892,1.74980057982641e+100
3,4892,1
3,4892,1
3,4892,1
3,4892,1.74980057982641e+100
3,4892,1.74980057982641e+100
4,4892,1
4,4892,1
4,4892,1
4,4892,1.74980057982641e+100
4,4892,1.74980057982641e+100
4,4892,1.74980057982641e+100
4,4892,3
4,4892,1.74980057982641e+100
5,4892,1
5,4892,1
5,4892,1.74980057982641e+100
5,4892,1
5,4892,1.74980057982641e+100
5,4892,1.74980057982641e+100
6,4892,1
6,4892,1
6,4892,1
6,4892,1.74980057982641e+100
7,4892,1
7,4892,1
7,4892,1.74980057982641e+100
7,4892,1.74980057982641e+100
7,4892,3
8,4892,1
8,4892,1
8,4892,1.74980057982641e+100
8,4892,1.74980057982641e+100
9,4892,1
9,4892,1
9,4892,1
9,4892,1
9,4892,1.74980057982641e+100
9,4892,3
10,4892,1
10,4892,1.74980057982641e+100
10,4892,1
10,4892,1.74980057982641e+100
10,4892,1
10,4892,1.74980057982641e+100
11,4892,1.74980057982641e+100
12,4892,1
12,4892,1
12,4892,1.74980057982641e+100
12,4892,1.74980057982641e+100
12,4892,3
12,4892,1.74980057982641e+100
13,4892,1
13,4892,1
13,4892,1
13,4892,1.74980057982641e+100
14,4892,1
14,4892,1
14,4892,1
14,4892,1.74980057982641e+100
14,4892,1.74980057982641e+100
15,4892,1
15,4892,1.74980057982641e+100
15,4892,1
15,4892,1.74980057982641e+100
15,4892,1.74980057982641e+100
16,4892,1
16,4892,1
16,4892,1.74980057982641e+100
17,4892,1
17,4892,1
17,4892,1.74980057982641e+100
18,4892,1
18,4892,1.74980057982641e+100
18,4892,1
18,4892,1.74980057982641e+100
18,4892,1.74980057982641e+100
18,4892,3
18,4892,1.74980057982641e+100
19,4892,1
19,4892,1.74980057982641e+100
19,4892,1
19,4892,1.74980057982641e+100
19,4892,1
19,4892,1.74980057982641e+100
19,4892,3
19,4892,1.74980057982641e+100
20,4892,1
20,4892,1
20,4892,1.74980057982641e+100
20,4892,1
20,4892,1.74980057982641e+100
1,4895,1
1,4895,1
1,4895,1.74980057982641e+100
3,4895,1
3,4895,1.74980057982641e+100
3,4895,1
4,4895,1
4,4895,1
4,4895,1.74980057982641e+100
5,4895,1.74980057982641e+100
5,4895,1.74980057982641e+100
6,4895,1
6,4895,1.74980057982641e+100
6,4895,1
7,4895,1.74980057982641e+100
7,4895,1
8,4895,1
8,4895,1.74980057982641e+100
8,4895,1.74980057982641e+100
9,4895,1
9,4895,1.74980057982641e+100
9,4895,1
9,4895,1.74980057982641e+100
10,4895,1
10,4895,1.74980057982641e+100
12,4895,1
12,4895,1.74980057982641e+100
13,4895,1
13,4895,1.74980057982641e+100
13,4895,1.74980057982641e+100
14,4895,1
14,4895,1
14,4895,1.74980057982641e+100
14,4895,1
14,4895,1.74980057982641e+100
15,4895,1
15,4895,1.74980057982641e+100
15,4895,1
16,4895,1
16,4895,1.74980057982641e+100
16,4895,1.74980057982641e+100
17,4895,1
17,4895,1
17,4895,1.74980057982641e+100
18,4895,1
18,4895,1.74980057982641e+100
19,4895,1
19,4895,1
19,4895,1.74980057982641e+100
20,4895,1
20,4895,1.74980057982641e+100
1,4899,1.74980057982641e+100
1,4899,1
1,4899,1.74980057982641e+100
1,4899,1.74980057982641e+100
1,4899,3
2,4899,1
2,4899,1.74980057982641e+100
2,4899,1
2,4899,1.74980057982641e+100
2,4899,1.74980057982641e+100
2,4899,1.74980057982641e+100
2,4899,3
2,4899,1.74980057982641e+100
3,4899,1
3,4899,1.74980057982641e+100
4,4899,1.74980057982641e+100
4,4899,1
4,4899,1.74980057982641e+100
4,4899,1
4,4899,1.74980057982641e+100
4,4899,3
5,4899,1
5,4899,1
5,4899,1.74980057982641e+100
6,4899,1
6,4899,1
6,4899,1.74980057982641e+100
6,4899,1.74980057982641e+100
6,4899,1
6,4899,1.74980057982641e+100
7,4899,3
7,4899,1.74980057982641e+100
7,4899,1
7,4899,1.74980057982641e+100
7,4899,1
7,4899,1.74980057982641e+100
7,4899,3
8,4899,1.74980057982641e+100
8,4899,1
8,4899,1
8,4899,1.74980057982641e+100
8,4899,1.74980057982641e+100
8,4899,3
9,4899,1
9,4899,1.74980057982641e+100
9,4899,1
9,4899,1.74980057982641e+100
10,4899,1.74980057982641e+100
10,4899,1
10,4899,1
10,4899,1.74980057982641e+100
10,4899,1
10,4899,1.74980057982641e+100
11,4899,1.74980057982641e+100
11,4899,1
11,4899,1.74980057982641e+100
11,4899,1.74980057982641e+100
11,4899,3
12,4899,1
12,4899,1.74980057982641e+100
12,4899,1
12,4899,1.74980057982641e+100
12,4899,1
12,4899,1.74980057982641e+100
13,4899,1.74980057982641e+100
13,4899,1
13,4899,1.74980057982641e+100
13,4899,3
13,4899,1.74980057982641e+100
14,4899,1
14,4899,1.74980057982641e+100
14,4899,1
14,4899,1
14,4899,1.74980057982641e+100
14,4899,1
14,4899,1.74980057982641e+100
14,4899,3
15,4899,1
15,4899,1
15,4899,1.74980057982641e+100
15,4899,1
15,4899,1.74980057982641e+100
16,4899,1
16,4899,1.74980057982641e+100
16,4899,1
16,4899,1.74980057982641e+100
